SCD	speaker	tmin	tmax	text	string	conv
3141-2	B:	7750.926000	7754.04800	!aiya! to me I don't really care about the content so much [lah]	[lah]	3141
3141-1	A:	7880.813000	7882.23800	you should be fine [lah]	[lah]	3141
3141-1	A:	7984.991000	7985.69100	funny [lah]	[lah]	3141
3142-2	B:	   9.055000	  10.29300	you start first [lah]	[lah]	3142
3142-1	A:	 667.905000	 668.78000	can [lah]	[lah]	3142
3142-2	B:	 832.268000	 834.11600	but I guess all the money [lah]	[lah]	3142
3142-2	B:	1047.543000	1049.78100	#siao# World Cup confirm cannot [lah]	[lah]	3142
3142-2	B:	1055.843000	1057.43200	if too close [lah]	[lah]	3142
3142-2	B:	1169.335000	1171.53500	I don't know [lah] I collected rubbish [lah]	[lah]	3142
3142-1	A:	1316.442000	1317.98000	exactly [lah]	[lah]	3142
3142-2	B:	1426.095000	1429.16200	so I just down the whole thing like damn fast [lah]	[lah]	3142
3142-2	B:	1452.304000	1453.86600	next time should do that [lah]	[lah]	3142
3142-1	A:	1453.817000	1456.64200	but after that you feel you still feel like shit [lah]	[lah]	3142
3142-1	A:	1463.000000	1464.51200	you all just go [lah]	[lah]	3142
3142-1	A:	1572.450000	1573.76300	die [lah]	[lah]	3142
3142-1	A:	1853.950000	1856.21300	it's not like go there a lot also [lah]	[lah]	3142
3142-1	A:	1859.125000	1861.80100	no no no I just go there and chill and walk around [lah]	[lah]	3142
3142-1	A:	1917.502000	1918.57700	must keep [lah]	[lah]	3142
3142-2	B:	2189.046000	2192.45900	(ppb) is a pixel (uh) okay maybe is a cookie also [lah]	[lah]	3142
3142-2	B:	2372.121000	2375.75200	then both I got A or like a plus or something [lah]	[lah]	3142
3142-2	B:	2405.505000	2413.79300	I don't know like they didn't make a big difference but they influence me I don't know a~ as in like <UNK> as a whole [lah]	[lah]	3142
3142-2	B:	2502.612000	2506.68400	but she work so much I mean I I would just give it [lah]	[lah]	3142
3142-2	B:	2694.291000	2697.09900	so no [lah] you too fickle minded [lah]	[lah]	3142
3142-1	A:	2702.179000	2704.24100	she just like that [lah]	[lah]	3142
3142-2	B:	2722.565000	2724.81500	but you don't really talk to uncles [lah]	[lah]	3142
3142-1	A:	2768.010000	2769.72200	okay [lah]	[lah]	3142
3142-1	A:	2962.003000	2964.92700	ya of course [lah] I don't know what else [lah]	[lah]	3142
3142-1	A:	3070.308000	3071.43300	no [lah]	[lah]	3142
3142-2	B:	3107.271000	3110.68800	but I mean if you tell me you got butterfly tattoo on your body I will judge you [lah]	[lah]	3142
3142-1	A:	3292.940000	3294.49000	#wanton# noodles [lah]	[lah]	3142
3142-2	B:	3345.933000	3348.89700	#amoy# is super is not hawker [lah]	[lah]	3142
3142-1	A:	3767.044000	3768.76900	in Cambodia [lah]	[lah]	3142
3142-2	B:	3784.990000	3788.62700	but I think if I really live there I would be quite miserable [lah]	[lah]	3142
3142-1	A:	3837.384000	3838.44700	ya [lah]	[lah]	3142
3142-1	A:	4042.322000	4044.57200	okay not like my mum [lah]	[lah]	3142
3142-1	A:	4238.945000	4240.58200	but I think is still not bad [lah]	[lah]	3142
3142-2	B:	4240.069000	4241.28200	ya it's good [lah]	[lah]	3142
3142-2	B:	4254.682000	4256.65700	Saint Michael's is the brother [lah]	[lah]	3142
3142-1	A:	4636.213000	4638.76300	but really you sit there and do nothing [lah]	[lah]	3142
3142-1	A:	4661.441000	4662.77800	not there [lah]	[lah]	3142
3142-2	B:	4804.569000	4806.48100	I mean I cannot [lah]	[lah]	3142
3142-1	A:	4908.093000	4912.54300	even if like someone left the class they they didn't ask [lah]	[lah]	3142
3142-1	A:	4981.069000	4983.43200	is slightly hotter than Freedom [lah]	[lah]	3142
3142-1	A:	4991.314000	4993.30200	so is even hotter [lah]	[lah]	3142
3142-2	B:	4997.894000	5002.36900	is a in~ is a Indian yogi like his name is Yogi something [lah]	[lah]	3142
3142-2	B:	5045.382000	5046.44400	so is good [lah]	[lah]	3142
3142-1	A:	5184.829000	5186.44200	but you going again [lah]	[lah]	3142
3142-2	B:	5245.545000	5246.75800	now [lah]	[lah]	3142
3142-1	A:	5415.617000	5417.59200	at the moment [lah]	[lah]	3142
3142-1	A:	5446.320000	5448.04500	as I've heard of it [lah]	[lah]	3142
3142-2	B:	5888.429000	5891.17900	then you get to keep whatever like you earn from it [lah]	[lah]	3142
3142-2	B:	5926.929000	5928.66600	ya they just keep making out [lah]	[lah]	3142
3142-1	A:	6038.287000	6040.51200	that's like break in between [lah]	[lah]	3142
3142-1	A:	6116.312000	6118.26200	but I know it's the box [lah]	[lah]	3142
3142-2	B:	6197.147000	6201.80800	okay so just take a look if you've read I doubt I doubt you have read [lah]	[lah]	3142
3142-1	A:	6313.544000	6314.76900	she's a girl [lah]	[lah]	3142
3142-1	A:	6437.845000	6441.86900	what is is a good movie but is just very painful [lah]	[lah]	3142
3142-1	A:	6478.150000	6479.07500	before [lah]	[lah]	3142
3142-1	A:	6536.213000	6537.61300	she time [lah]	[lah]	3142
3142-1	A:	6540.550000	6544.11300	maybe if she times then I will be okay I think it should be okay [lah]	[lah]	3142
3142-1	A:	6568.863000	6570.95000	so like they will really listen [lah]	[lah]	3142
3142-1	A:	6734.722000	6737.75900	that's why I manage I didn't I didn't Google a lot [lah]	[lah]	3142
3142-2	B:	6754.443000	6755.80500	[oh] okay [lah]	[lah]	3142
3142-1	A:	6843.367000	6845.20400	and like what it does [lah]	[lah]	3142
3142-1	A:	6872.017000	6873.72900	I forgot the name [lah]	[lah]	3142
3142-2	B:	7043.865000	7045.41500	make it hotter [lah]	[lah]	3142
3142-2	B:	7112.550000	7114.10000	I want to [lah]	[lah]	3142
3142-2	B:	7290.850000	7292.67500	I don't know how older people date [lah]	[lah]	3142
3142-2	B:	7387.041000	7388.46600	her everything [lah]	[lah]	3142
3142-2	B:	7388.466000	7390.21600	I mean I mean I don't know [lah]	[lah]	3142
3142-2	B:	7479.063000	7480.92600	about her personally [lah]	[lah]	3142
3142-1	A:	7479.217000	7481.54200	he can he can tolerate [lah]	[lah]	3142
3142-2	B:	7537.779000	7538.67900	quite hard [lah]	[lah]	3142
3142-1	A:	7691.867000	7693.95600	okay [lah] not that bad [lah]	[lah]	3142
3142-2	B:	7897.257000	7899.98200	I think we count we double count some of it [lah]	[lah]	3142
3142-1	A:	7919.236000	7920.56100	I don't know [lah]	[lah]	3142
3142-2	B:	7954.658000	7956.38300	no [lah] this is one [lah]	[lah]	3142
3143-2	B:	 859.076000	 860.33900	blue cushion [lah]	[lah]	3143
3143-2	B:	1565.849000	1571.07400	even with children also I'm sure right with parents also sometimes that different of opinion [lah]	[lah]	3143
3143-2	B:	1896.010000	1899.32200	that's why we click no I find (ppl) ya I think so [lah]	[lah]	3143
3143-2	B:	2002.825000	2004.46200	but in a negative way [lah]	[lah]	3143
3143-2	B:	2079.816000	2086.21600	it actually how to you know master how to manipulate your mind right into thinking positively [lah]	[lah]	3143
3143-2	B:	2622.102000	2623.48900	you like technical stuff [lah]	[lah]	3143
3143-1	A:	3387.232000	3387.95700	[ah] ya [lah]	[lah]	3143
3143-1	A:	3404.469000	3405.39400	no [lah]	[lah]	3143
3143-2	B:	3512.257000	3515.73900	no pressure ya slowly [lah] ya [lah]	[lah]	3143
3143-1	A:	3515.727000	3517.37200	have to plan properly [lah]	[lah]	3143
3143-1	A:	3530.060000	3530.84800	ya [lah]	[lah]	3143
3143-2	B:	3612.092000	3614.87900	blind date that means people (uh) matchmake [lah]	[lah]	3143
3143-2	B:	3618.514000	3623.04000	to go there you also go there so to meet each other up blind date [lah]	[lah]	3143
3143-2	B:	3751.200000	3752.47500	will be on their own [lah]	[lah]	3143
3143-2	B:	3834.832000	3836.73200	[oh] okay all staying in K_L [lah]	[lah]	3143
3143-1	A:	4087.025000	4091.08700	ya I believe because not many chances they can talk [lah]	[lah]	3143
3143-2	B:	4620.523000	4625.19600	so I start buying her clothes and all that quite crazy [lah]	[lah]	3143
3143-2	B:	4675.306000	4677.77500	some behavior quite fun [lah]	[lah]	3143
3143-2	B:	4714.486000	4715.42300	like that [lah]	[lah]	3143
3143-2	B:	4750.049000	4751.02900	you are timid [lah]	[lah]	3143
3143-2	B:	4762.267000	4763.42900	very <mandarin>乖: guai</mandarin> [lah]	[lah]	3143
3143-1	A:	4844.525000	4846.37500	so get to see a bit [lah]	[lah]	3143
3143-2	B:	4858.702000	4862.35200	ya it's desert only along the way no scenery [lah]	[lah]	3143
3143-1	A:	4930.389000	4931.50200	somewhere around [lah]	[lah]	3143
3143-1	A:	5054.774000	5058.47400	<UNK> how many meters [ah] one one of the jump the jump [lah]	[lah]	3143
3143-1	A:	5071.436000	5073.06100	jump from the tower [lah]	[lah]	3143
3143-1	A:	5098.873000	5100.78500	(uh) fearful as it thought [lah]	[lah]	3143
3143-1	A:	5110.662000	5115.28600	ya ya ya at at the top of the building <UNK> professio~ managed by professionals [lah]	[lah]	3143
3143-2	B:	5124.472000	5126.74700	very dangerous [lah] don't try [lah]	[lah]	3143
3143-2	B:	5134.324000	5136.79900	I not <UNK> younger maybe [lah]	[lah]	3143
3143-1	A:	5146.791000	5148.25300	this is crazy [lah] not me [lah]	[lah]	3143
3143-1	A:	5177.277000	5180.51600	so my friend we went that that trip I went with my friend [lah]	[lah]	3143
3143-1	A:	5193.093000	5196.53100	ram up to three hundred fifty kilometres but something like that [lah]	[lah]	3143
3143-2	B:	5663.074000	5665.46200	to your company allows you [lah]	[lah]	3143
3143-1	A:	5784.714000	5785.83900	[ah] ya [lah]	[lah]	3143
3143-2	B:	5804.396000	5807.92100	that don't [lah] what for you go and learn driving let your husband drive [lah]	[lah]	3143
3143-2	B:	6021.408000	6024.50800	no [lah] karate don't do that just very slight one [lah]	[lah]	3143
3143-2	B:	6206.841000	6211.33600	like so this course is long time ago [lah] you know this friend long time already [lah]	[lah]	3143
3143-2	B:	6884.627000	6890.47700	(uh) what make you like something like what you decide [lor] when you do your search [ah] for a for your husband [lah]	[lah]	3143
3143-2	B:	7296.857000	7301.30700	I I don't have a Facebook account [orh] I don't like (ppl) maybe I can open [lah]	[lah]	3143
3143-1	A:	7310.738000	7313.17500	know what you are doing !aiya! no need to worry [lah]	[lah]	3143
3143-1	A:	7618.942000	7620.61700	but they will remind him [lah]	[lah]	3143
3143-2	B:	7702.399000	7705.30400	so we provide everything the best even the food [lah]	[lah]	3143
3143-2	B:	7824.363000	7828.12600	if you treat them fairly kids will respond in the correct way one [lah]	[lah]	3143
3143-2	B:	7878.949000	7881.28600	[ah] like do the housework [lah]	[lah]	3143
3143-1	A:	8118.258000	8119.90800	become more moist [lah]	[lah]	3143
3143-1	A:	8128.808000	8131.72000	[oh] !wow! now you are very good in cooking already [lah]	[lah]	3143
3144-2	B:	5067.174000	5068.29900	tell lies [lah]	[lah]	3144
3145-2	B:	 145.905000	 147.55500	[oh] so it's just the dog [lah]	[lah]	3145
3145-2	B:	 881.474000	 883.04900	[oh] okay take it [lah]	[lah]	3145
3145-2	B:	1152.947000	1155.25900	you didn't say it Chinese [lah] she said in dialect [lah]	[lah]	3145
3145-2	B:	1673.305000	1674.56700	then say [lah]	[lah]	3145
3145-2	B:	3501.827000	3504.75200	like physics you mean like the pendulum and all that [lah]	[lah]	3145
3145-2	B:	4312.310000	4315.67300	a bit healthier so just you just buy because of health health [lah]	[lah]	3145
3145-2	B:	4816.883000	4821.02000	so after a while we sort of like we fail up with some of them so now we don't talk to them [lah]	[lah]	3145
3145-2	B:	4842.695000	4847.45700	they draw passed us and then they make like they shouted at us and they say hello but they want wanted the tone [lah]	[lah]	3145
3145-1	A:	5108.525000	5111.08800	maybe she just knows I'm not that smart [lah]	[lah]	3145
3145-1	A:	5130.184000	5132.07100	extra effort at the time [lah]	[lah]	3145
3145-2	B:	5220.601000	5226.23900	even beyond like the things we were studying it's not just like [oh] okay for you do your homework go through the concepts it's more than that [lah]	[lah]	3145
3145-2	B:	5272.681000	5274.76900	I think I can accurately judge [lah]	[lah]	3145
3145-2	B:	5455.889000	5460.28900	okay while we're thinking of that right I can share something interesting not interesting [lah] just something [lah]	[lah]	3145
3145-1	A:	6025.853000	6028.00300	no [lah] start from the beginning [lah]	[lah]	3145
3145-1	A:	6618.659000	6621.53400	like my face just looks a bit clearer [lah]	[lah]	3145
3145-1	A:	7728.360000	7730.92300	(ppo) no is like and of course animal liver [lah]	[lah]	3145
3145-2	B:	7876.332000	7878.80700	the favourite I don't know if it's my favourite book [lah]	[lah]	3145
3145-1	A:	8189.655000	8191.34300	not always [lah]	[lah]	3145
3146-2	B:	 189.006000	 190.36900	but like we kinda knew [lah]	[lah]	3146
3146-2	B:	 304.460000	 305.93500	never mind I just do it [lah]	[lah]	3146
3146-1	A:	 388.970000	 390.33200	okay brownish grey [lah]	[lah]	3146
3146-2	B:	 429.799000	 430.84900	no [lah]	[lah]	3146
3146-1	A:	 439.397000	 441.50100	but now we know why it got stuck in the sand [lah]	[lah]	3146
3146-1	A:	 494.754000	 498.96800	(uh) no my guy is just raising his hand and (uh) I think is waving it [lah]	[lah]	3146
3146-1	A:	 627.245000	 629.93300	I don't know [lah] maybe let's just discuss the whole picture [lah]	[lah]	3146
3146-2	B:	 803.288000	 804.97600	where is the K I'm married [lah]	[lah]	3146
3146-2	B:	 998.798000	1002.04300	that estate that I live in still has a sense of #kampung# Spirit [lah]	[lah]	3146
3146-2	B:	1216.970000	1219.04500	and then we smile and then that was it [lah]	[lah]	3146
3146-2	B:	1219.645000	1223.24500	ya so so ya still like I still feel like #kampung# Spirit [lah]	[lah]	3146
3146-1	A:	1271.473000	1273.19800	like the sisterhood thing [lah]	[lah]	3146
3146-1	A:	1318.943000	1322.51800	that doesn't even no one needs to teach you [lah] everything needs to go into your mouth [lah]	[lah]	3146
3146-1	A:	1340.609000	1346.55700	but I think it's you know your you hard code trying to hard code it into people [lah] and I I see a lot of people doing it [lah]	[lah]	3146
3146-1	A:	1453.475000	1456.81800	and I think the most basic thing is to just tell them thank you [lah]	[lah]	3146
3146-1	A:	1523.379000	1526.70400	I will I will like they perspiring they probably not saliva [lah]	[lah]	3146
3146-1	A:	1594.477000	1598.14000	would you no no nothing about the nothing sexy [lah]	[lah]	3146
3146-1	A:	1604.602000	1606.97700	important question I mean is a good question also [lah]	[lah]	3146
3146-2	B:	1715.319000	1719.35600	if you ask me in this point in time would I rather have kids or pets I would say a pet [lah]	[lah]	3146
3146-2	B:	1812.671000	1816.95800	the a hamster has no business surviving in our modern world this way when he escapes (ppl) actually no [lah]	[lah]	3146
3146-1	A:	1984.548000	1986.96000	public I have to wear shoe [lah] ya [lah]	[lah]	3146
3146-2	B:	2002.553000	2003.79100	quirk [lah]	[lah]	3146
3146-1	A:	2112.055000	2119.64300	ya but there is also ya but there's always someone gonna be coming up with the it used to happen a lot but it doesn't happen as much maybe I should start the friend again [lah]	[lah]	3146
3146-2	B:	2138.804000	2140.77900	I asked you that one asked you now you have to take [lah]	[lah]	3146
3146-1	A:	2169.531000	2173.46900	ya (uh) #dabao# means (uh) take away take away [lah] packet [lah]	[lah]	3146
3146-1	A:	2227.523000	2230.53169	it's different for me because I hardly did anything in camp [lah]	[lah]	3146
3146-2	B:	2291.106000	2292.59400	makes you drool [lah]	[lah]	3146
3146-1	A:	2582.995000	2584.63300	they probably damn good [lah]	[lah]	3146
3146-2	B:	2804.091000	2805.61700	and then he dies [lah]	[lah]	3146
3146-1	A:	2982.304000	2983.60400	[eh] cannot [lah]	[lah]	3146
3146-2	B:	3046.258000	3047.27000	ya you can [lah]	[lah]	3146
3146-2	B:	3151.411000	3154.09900	ya (ppl) exactly that's what I do [lah]	[lah]	3146
3146-1	A:	3258.481000	3260.63100	ya so it start it sounds like that [lah]	[lah]	3146
3146-2	B:	3278.849000	3280.08800	[oh] ya [lah]	[lah]	3146
3146-1	A:	3279.307000	3288.10700	ya [lah] but I I want I just want to know what's happening [lah] so like I will like (uh) ya but I don't I don't go in to the point and tell them [eh] you shouldn't do this shouldn't do that [lah] stuff like that [lah]	[lah]	3146
3146-2	B:	3280.988000	3283.02400	[oh] ya ya true [lah] true [lah]	[lah]	3146
3146-1	A:	3291.320000	3292.59500	(uh) people have [lah]	[lah]	3146
3146-1	A:	3320.506000	3321.85600	whole whole time [lah]	[lah]	3146
3146-2	B:	3350.510000	3352.76000	ya fancy name for suburbs [lah]	[lah]	3146
3146-1	A:	3504.335000	3511.09700	(uh) I could bring you under the block but if I bring like ten fantastic fellas police will come and screen us [lah]	[lah]	3146
3146-1	A:	3666.422000	3667.88500	the butterfly ball [lah]	[lah]	3146
3146-1	A:	3718.352000	3720.29000	like some honest lads [lah]	[lah]	3146
3146-1	A:	3837.370000	3840.65800	ice milo ya so everyone has their their go to thing [lah]	[lah]	3146
3146-2	B:	3951.845000	3954.37500	first first year then I came back second year [lah]	[lah]	3146
3146-1	A:	4129.862000	4132.57500	ya it's a it's a dough project [lah]	[lah]	3146
3146-2	B:	4181.553000	4185.47800	he just got up and like he told cause his friends my lecturer from from that class also [lah]	[lah]	3146
3146-1	A:	4462.522000	4465.44700	(uh) I'm sorry we still got long time [lah]	[lah]	3146
3146-1	A:	4516.685000	4518.08500	unless something happens to us [lah]	[lah]	3146
3146-1	A:	4900.775000	4904.71300	ya keep for #Pasar# #Malam# some areas just leave it for #Pasar# #Malams# [lah]	[lah]	3146
3146-1	A:	4912.000000	4914.66300	hope but but I think they gonna build something on top [lah]	[lah]	3146
3146-1	A:	4969.863000	4971.55100	this is about society needs [lah]	[lah]	3146
3146-1	A:	5015.551000	5020.03900	I mean we don't talk about no [lah] yes [lah] that's quite that's kinda basic [lah]	[lah]	3146
3146-2	B:	5017.725000	5019.50000	ya [lah] [lah] can not [lah]	[lah]	3146
3146-1	A:	5030.977000	5031.98900	can [lah]	[lah]	3146
3146-1	A:	5168.516000	5171.56600	on the E-eight [lah] so a respectable fail [lah]	[lah]	3146
3146-1	A:	5260.535000	5262.71000	but (uh) I never did the job for myself [lah]	[lah]	3146
3146-1	A:	5267.661000	5269.06100	yeah that's why I did [lah]	[lah]	3146
3146-1	A:	5306.534000	5311.05900	then (uh) somehow but I will say the school really prepared us really well [lah]	[lah]	3146
3146-1	A:	5617.183000	5619.89500	I I I never really count how many durians [lah]	[lah]	3146
3146-1	A:	5636.283000	5638.05800	taking couple of it here and there [lah]	[lah]	3146
3146-2	B:	5701.691000	5702.70400	no [lah]	[lah]	3146
3146-1	A:	5749.262000	5753.06200	Wild Wild Wet ya ya before that it was the basic of the basic [lah]	[lah]	3146
3146-1	A:	5830.332000	5833.30700	[ah] ya o_t_o_t was was was the best [lah]	[lah]	3146
3146-1	A:	5837.590000	5840.55300	no but in in in army it was always restricted [lah]	[lah]	3146
3146-1	A:	5850.726000	5854.09400	(uh) o_t_o_t go home do go do this and that [lah]	[lah]	3146
3146-1	A:	5859.169000	5862.65300	own time own target is army [lah] only army fellas [lah]	[lah]	3146
3146-2	B:	5861.189000	5862.11400	ya [lah]	[lah]	3146
3146-2	B:	5862.901000	5864.31400	[ah] ya [lah] probably [lah]	[lah]	3146
3146-1	A:	5863.028000	5865.64900	ya I that's the first time I heard heard it [lah]	[lah]	3146
3146-2	B:	5869.602000	5871.40200	ya so most liked one [lah]	[lah]	3146
3146-2	B:	5891.152000	5893.22700	alright no it's a good question [lah]	[lah]	3146
3146-1	A:	5979.651000	5984.60100	people have like (uh) leftover gold to just like throw [lah] I will just go collect them [lah]	[lah]	3146
3146-1	A:	6016.477000	6018.66400	just tell him that we are on air [lah]	[lah]	3146
3146-1	A:	6049.565000	6051.42700	ya so that's how it works [lah]	[lah]	3146
3146-1	A:	6131.712000	6135.32400	stinge on I have a lot of things that I would stinge on [lah]	[lah]	3146
3146-1	A:	6139.971000	6141.27100	then I will use [lah]	[lah]	3146
3146-1	A:	6460.054000	6462.31700	difference difference is definitely technology [lah]	[lah]	3146
3146-1	A:	6534.916000	6540.00400	ya it's probably still working somewhere in the world [lah] I I wouldn't lie against that [lah]	[lah]	3146
3146-2	B:	6743.841000	6745.81600	ya (ppl) shut up the mouth [lah]	[lah]	3146
3146-1	A:	6784.754000	6787.55400	(ppl) no I mean I I did it with Josie [lah]	[lah]	3146
3146-1	A:	7165.819000	7167.35000	[ah] simple work [lah]	[lah]	3146
3146-1	A:	7251.414000	7252.91400	!wow! there's so many things [lah]	[lah]	3146
3146-1	A:	7305.790000	7311.67800	ya so that was nice we were doing it for for awhile then #ah ma# found out [lah] but she thought it was quite funny [lah]	[lah]	3146
3146-2	B:	7398.555020	7400.36300	(ppl) shut up [lah]	[lah]	3146
3146-1	A:	7536.211000	7538.86100	ya that that was that was easiest one [lah]	[lah]	3146
3146-1	A:	7544.575000	7550.38300	make it realistic because you are not that that intelligent at that point of time and you know the teacher knows you're never gonna score full marks [lah]	[lah]	3146
3146-1	A:	7637.911000	7642.58400	cut it before I give tuition by one of the one of the small shops there [lah]	[lah]	3146
3146-2	B:	7649.476000	7652.08800	(ppl) they all we all everyone does [lah]	[lah]	3146
3146-1	A:	7717.979000	7721.25400	ya I mean that's why they don't use a Tamil linguals [lah]	[lah]	3146
3146-1	A:	7775.828000	7779.44100	[ah] okay yeah I think we had all to like for me it was chicken rice [lah]	[lah]	3146
3146-1	A:	7868.401000	7870.22600	as I plan [lah]	[lah]	3146
3146-1	A:	7909.499000	7911.71100	since young they always bought us along [lah]	[lah]	3146
3146-1	A:	7926.861000	7931.28600	they seem healthy now and hopefully it goes on it goes on for for a long time from now [lah]	[lah]	3146
3146-2	B:	7956.334000	7958.42200	selflessly being selfish [lah]	[lah]	3146
3146-1	A:	7958.112000	7962.10000	selfless being selfish ya so this is a few things which I want to do for them [lah]	[lah]	3146
3146-1	A:	8102.467000	8103.68000	comprehension [lah]	[lah]	3146
3146-1	A:	8175.379000	8178.39000	(uh) which we don't think it's very important [lah]	[lah]	3146
3146-1	A:	8204.068000	8205.58100	that will be more interesting [lah]	[lah]	3146
3146-1	A:	8213.043000	8215.89300	no let's not not do question ones [lah]	[lah]	3146
3146-2	B:	8241.052000	8242.46400	the your work [lah]	[lah]	3146
3146-1	A:	8261.872000	8268.11000	you see the other side of you know because when you're customer is different [lah] you don't see what's happening in the back [lah]	[lah]	3146
3147-2	B:	1364.093000	1367.80500	basically I think I I learn a lot about savings from my parents [lah]	[lah]	3147
3147-1	A:	1409.898000	1411.74800	I mean that's like in a work setting [lah]	[lah]	3147
3147-2	B:	1996.992000	2000.66700	oh-my-god just go and settle it [lah]	[lah]	3147
3147-2	B:	2196.905000	2199.23000	it's just really peaceful and nice [lah]	[lah]	3147
3147-2	B:	2677.694000	2679.23200	too many happy moment [lah]	[lah]	3147
3147-1	A:	2955.360000	2957.03500	but I just ask you question [lah]	[lah]	3147
3147-2	B:	2956.923000	2958.01100	[eh] ya [lah]	[lah]	3147
3147-2	B:	3023.012000	3024.26200	no [lah]	[lah]	3147
3147-1	A:	3058.288000	3060.11300	because of your client [lah]	[lah]	3147
3147-1	A:	3532.824000	3534.83600	maybe it's not [lah]	[lah]	3147
3147-2	B:	3882.845000	3884.14500	when I was young [lah]	[lah]	3147
3147-2	B:	3962.911000	3969.48400	(um) then after that I guess the !wow! the next one the faraway one would be India [lah]	[lah]	3147
3147-2	B:	4005.908000	4008.77100	and then after that it was my second England trip and then that's it [lah]	[lah]	3147
3147-1	A:	4068.690000	4071.11500	(ppo) ya you also went with us [lah]	[lah]	3147
3147-2	B:	4455.527000	4457.06500	when this took place [lah]	[lah]	3147
3147-2	B:	4465.240000	4469.05300	accused or actually allegedly murdered his wife [lah]	[lah]	3147
3147-1	A:	4873.466000	4874.75300	okay [lah]	[lah]	3147
3147-1	A:	4985.345000	4990.42000	I did (uh) events just to get some points for my poly thinggy [lah]	[lah]	3147
3147-2	B:	5144.623000	5149.39800	okay this is the sad sad fact in life [eh] so ya [lah]	[lah]	3147
3147-2	B:	5250.584000	5255.53400	what's okay so your comfort food or go to meal will probably be a Pasta or Pizza [lah]	[lah]	3147
3147-2	B:	5592.893000	5596.36800	so like I would take one piece before you know leaving the house [lah]	[lah]	3147
3147-2	B:	5640.043000	5641.81800	I think it's her brother [lah]	[lah]	3147
3147-2	B:	5673.943000	5677.31800	ya [lor] so I told <malay>Pakcik</malay> #Osman# [lah] that you know this girl is bullying my friend [lah]	[lah]	3147
3147-2	B:	5735.375000	5741.86200	(uh) she she knows her mum or whatever auntie or whatever so she give me the number to Umairah Umairah's handphone number or whatever number [lah]	[lah]	3147
3147-1	A:	6148.033000	6149.27000	it's not that bad [lah]	[lah]	3147
3147-2	B:	6425.196000	6427.87100	actually I also want to build it out on my resume [lah]	[lah]	3147
3147-2	B:	6503.745000	6510.36000	so (ppl) one of her colleagues brought in <UNK> this is the magazine that was flagged out that we should not have like placed in our library [lah]	[lah]	3147
3147-2	B:	6544.165000	6546.52700	if I can stay in social work that long [lah]	[lah]	3147
3147-2	B:	6884.947000	6886.03400	degree [lah]	[lah]	3147
3147-2	B:	6990.526000	6994.25100	and then basically you are working to support your own self [lah]	[lah]	3147
3147-2	B:	7675.777000	7677.06500	[eh] how [lah]	[lah]	3147
3147-1	A:	7748.757000	7750.46600	okay this is for me [lah]	[lah]	3147
3147-1	A:	8050.730000	8052.83000	ya if it's halal <malay>tak apalah</malay> [lah]	[lah]	3147
3147-2	B:	8134.056000	8138.33900	so (uh) ya ya not really ya so that's what happened [lah]	[lah]	3147
3148-1	A:	1353.635000	1355.98500	motivator ya [lah]	[lah]	3148
3148-1	A:	1807.600000	1808.96300	go with the flow [lah]	[lah]	3148
3148-2	B:	2757.504000	2758.36700	ya [lah]	[lah]	3148
3148-2	B:	2835.129000	2838.41700	I think I #mee-ayam# is just #Mee# with the #Ayam# [lah]	[lah]	3148
3148-1	A:	3096.393000	3100.69300	thinks that he or she cannot commit so you will advise them not to marry [lah]	[lah]	3148
3148-2	B:	3228.570000	3229.39500	for me [lah]	[lah]	3148
3148-2	B:	3278.072000	3280.47200	<UNK> [lah]	[lah]	3148
3148-2	B:	3436.592000	3440.17900	religious stuff but okay [lah] you ask me right so I just tell you [lah]	[lah]	3148
3148-2	B:	3530.269000	3532.17100	(err) I mean I overslept [lah]	[lah]	3148
3148-2	B:	3630.040000	3631.49700	your mother [lah]	[lah]	3148
3148-1	A:	3657.124000	3663.92400	ya then she watch all the videos and then the YouTube videos like one of it is the Maangchi ya she's cute man got this like aunty [lah]	[lah]	3148
3148-1	A:	3806.436000	3808.36100	okay you have nonsense [lah]	[lah]	3148
3148-1	A:	3895.629000	3899.23200	[oh] okay so it's just the like unicycle thing [lah]	[lah]	3148
3148-1	A:	4136.116000	4137.40400	you sure you don't like [lah]	[lah]	3148
3148-2	B:	4248.913000	4253.05100	they have feelings too although they don't know how to talk and ask [lah]	[lah]	3148
3148-2	B:	4258.938000	4260.25100	do the same thing [lah]	[lah]	3148
3148-2	B:	4260.463000	4261.68800	give and take [lah]	[lah]	3148
3148-2	B:	4332.439000	4333.86400	that's quite upsetting [lah]	[lah]	3148
3148-1	A:	4398.540000	4400.22700	it's hard to find the halal meat [lah]	[lah]	3148
3148-1	A:	4643.121000	4644.97100	is not the capital [lah]	[lah]	3148
3148-1	A:	4759.835000	4760.94700	I don't know [lah]	[lah]	3148
3148-1	A:	4851.402000	4853.94100	you should go to #Haji-Lane# there is this shop called [lah]	[lah]	3148
3148-1	A:	4863.003000	4864.31600	Friday can [lah]	[lah]	3148
3148-2	B:	4999.678000	5001.40200	K for Thailand food [lah]	[lah]	3148
3148-1	A:	5085.036000	5086.46100	[oh] pandan [lah]	[lah]	3148
3148-2	B:	5097.665000	5099.22800	nice [lah]	[lah]	3148
3148-1	A:	5225.858000	5227.49500	he's adventurous [lah]	[lah]	3148
